Campus,Bldg,Building,Zone,Floor,Room,Room SQFT,FICM,FICM Description,Capacity,Beds,Space Type,Room Status,Dept,Dept Name,Unit,Unit Name
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,03,342CU-2,67,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,03,342CU-3,97,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,03,342CU-4,101,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,03,342E,364,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,03,342F,224,350,Conference Room,10,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,401,134,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,401A,134,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,401B,86,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,401C,127,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,403,337,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,404A,162,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,404B,142,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,406,534,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,408,204,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,410,220,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,411B,11,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,411C,10,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,412,136,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,413A,127,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,413B,128,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,413C,128,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,413D,62,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,415,107,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,416,135,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,417A,102,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,417B,211,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,420,135,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,421,255,410,Study Room,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,422A,138,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,422B,153,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,423A,42,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,424,140,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,425,592,110,Classroom,20,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,425A,383,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,426,154,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,427,449,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,427A,20,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,427B,30,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,429,61,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,430,300,110,Classroom,14,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,432,139,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,434,54,315,Office Service,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,436,341,110,Classroom,10,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,437,226,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,437CU-1,42,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,439,219,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,439A,10,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,C4B,131,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,04,C4D,163,315,Office Service,,,ASSIGNABLE,IN SERVICE,1214,Ed Curriculum and Instruction,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,AT,501,"7,948",730,Central Storage,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,001,578,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,001A,134,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,002A,179,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,002B,164,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,002C,106,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,002D,109,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,003,265,315,Office Service,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,003A,9,315,Office Service,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,004,132,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,005,169,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,008,149,315,Office Service,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,009,109,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,010,160,590.10,Wellness Room,,,ASSIGNABLE,IN SERVICE,1055,Human Resources Operations,1919,Human Resources
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,011,114,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,011A,253,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,011B,181,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,015,161,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,015A,129,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,015B,137,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,015C,130,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,019,104,315,Office Service,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,019A,355,350,Conference Room,14,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,019C,208,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,019D,172,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,021,545,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,022,266,315,Office Service,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,022A,128,315,Office Service,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,028,35,715,Central Computer or Telecommunications Service,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,033,147,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,034,473,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,035,540,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,036,459,650,Lounge,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037,525,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-1,31,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-2,32,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-3,31,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-4,32,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-5,32,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,037CU-6,33,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,038,225,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,038A,154,350,Conference Room,6,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,040,234,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,C0D,97,315,Office Service,,,ASSIGNABLE,IN SERVICE,1219,Educational Psychology,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,L0B,31,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,L0C,30,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0247,"GENTRY, CHARLES B. (NEAG)",,G,L0D,33,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1202,Education,1202,Education
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,001,481,720,Shop,,,ASSIGNABLE,IN SERVICE,1951,CLAS Shared Services,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,001A,102,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1951,CLAS Shared Services,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,001B,64,312,Grad/Student Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,003,89,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,004,98,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,005,89,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,006,96,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,007,880,210,Class Laboratory,24,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,007A,184,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,007B,95,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,008,96,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,010,96,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,011,216,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,012,102,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,013,917,210,Class Laboratory,24,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,017,783,210,Class Laboratory,24,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,019,69,315,Office Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,019A,106,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,019B,102,310,Staff Office,,,ASSIGNABLE,IN SERVICE,VACANT,Vacant,VACANT,Vacant
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,019CU-1,56,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,019CU-2,74,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,022,941,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,022A,113,255.16,Storage,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,022B,240,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,022C,294,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,027,184,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,028,206,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,053,248,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1951,CLAS Shared Services,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,055,338,,,,,ASSIGNABLE,UNINHABITABLE,,,,
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,057,400,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,059,135,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,059A,16,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,063,145,350,Conference Room,6,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,063A,120,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,066,67,575.10,Animal Quarters Research Services,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,066A,165,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,066B,68,575.10,Animal Quarters Research Services,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,067,316,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,067A,117,315,Office Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068,127,575.10,Animal Quarters Research Services,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068A,564,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1269,Biological Sciences,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068B,119,575.10,Animal Quarters Research Services,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068C,97,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068D,98,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1269,Biological Sciences,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,068E,15,215,Class Laboratory Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,071,69,315,Office Service,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,073,150,310,Staff Office,,,ASSIGNABLE,IN SERVICE,VACANT,Vacant,VACANT,Vacant
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,075,153,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,077,155,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,079,314,110,Classroom,23,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0252,TORREY LIFE SCIENCES BUILDING,,00,080,218,570.10,Animal Quarters Research,,,ASSIGNABLE,IN SERVICE,1301,Physiology and Neurobiology,1267,Liberal Arts and Sciences
