Term_Code,Subject_Code,Division,Catalog_Number,Section,Component_Code,Class_NBR,CLASS_DESCR,Day10_Enroll,class_duration_weekly,Enrl_Cap,Instruction_Mode,TL_Building,TL_Room,SA Facility ID,SA Building Code,SA Building Description,SA Building Short Description,SA Facility Room Number,SA Facility Description,SA Facility Short Description,SA Facility Location,SA Facility Academic Organization,SA Facility Type,SA Facility Capacity,Class_Start_Time,Class_End_Time,Class_Days,AGNROther,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,Exploratory,Finance,GeographySustainab,History,HumanDevelopmentFa,HumanRights,Individualized,InstituteforSystem,Interdisciplinary,InternationalStudi,Journalism,Kinesiology,LatinoLatinAmerica,Law,Linguistics,LiteraturesCulture,Management,MarineSciences,MaritimeStudies,Marketing,MaterialsScienceEn,Mathematics,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,PublicPolicy,RoboticsEngineerin,SocialCriticalInqu,SocialWork,Sociology,SpeechLanguageHear,StatisticalDataSci,Statistics,UConnHealthOther,Sum_Enrollment
1248,FNCE,UD,3336,001,LSA,11471,Real Estate:Practical Approach,17,2:30,35,P,BUSN,122,041400003,0414,School of Business,BUSN,122,BUSN 122,BUSN 122,STORRS,,CSRM,44,12:30:00 PM,01:45:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
1248,FNCE,UD,3715,701,LSA,12066,Personal Finance,12,2:30,30,P,GBLC,402,732400011,7324,Graduate Business Learning Ctr,GBLC,402,GBLC 402,GBLC 402,HARTMBA,,CSRM,40,06:30:00 PM,09:00:00 PM,NNYNNNN,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,12
1248,FNCE,UD,4209,001,LSA,9111,Applications in Financial Mgmt,52,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,08:00:00 AM,09:15:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
1248,FNCE,UD,4209,801,LSA,9112,Applications in Financial Mgmt,43,2:30,40,P,DWTN,137,300400012,3004,Downtown Stamford,DWTN,137,DWTN 137,DWTN 137,STAMFORD,,CSRM,50,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,43
1248,FNCE,UD,4301,001,LSA,9184,Adv Issues Security Valuation,31,2:30,55,P,BUSN,106,041400001,0414,School of Business,BUSN,106,BUSN 106,BUSN 106,STORRS,,CSRM,136,03:30:00 PM,04:45:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
1248,FNCE,UD,4301,002,LSA,14144,Adv Issues Security Valuation,21,2:30,25,P,BUSN,204,041400007,0414,School of Business,BUSN,204,BUSN 204,BUSN 204,STORRS,,CSRM,44,05:00:00 PM,07:30:00 PM,NNYNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,21
1248,FNCE,UD,4301,801,LSA,9185,Adv Issues Security Valuation,15,2:30,40,P,DWTN,107,300400003,3004,Downtown Stamford,DWTN,107,DWTN 107,DWTN 107,STAMFORD,,CSRM,23,06:20:00 PM,08:50:00 PM,NYNNNNN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
1248,FNCE,UD,4302,001,LSA,9167,Fixed Income Securities,56,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,50,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,56
1248,FNCE,UD,4302,002,LSA,9168,Fixed Income Securities,24,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,02:00:00 PM,03:15:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
1248,FNCE,UD,4302,701,LSA,9170,Fixed Income Securities,11,2:30,40,P,HTB,212,340100008,3401,Hartford Times Building,HTB,212,HTB 212,HTB 212,HARTFORD,,CSRM,46,06:45:00 PM,09:15:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
1248,FNCE,UD,4302,801,LSA,9171,Fixed Income Securities,44,2:30,40,P,DWTN,305,300400047,3004,Downtown Stamford,DWTN,305,DWTN 305,DWTN 305,STAMFORD,,CSRM,60,06:00:00 PM,08:30:00 PM,NNYNNNN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
1248,FNCE,UD,4304,001,LSA,9113,Financial Derivatives and Risk,52,2:30,55,P,BUSN,127,041400004,0414,School of Business,BUSN,127,BUSN 127,BUSN 127,STORRS,,CSRM,60,09:30:00 AM,10:45:00 AM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
1248,FNCE,UD,4304,002,LSA,9114,Financial Derivatives and Risk,55,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
1248,FNCE,UD,4304,003,LSA,9115,Financial Derivatives and Risk,58,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,03:30:00 PM,04:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,53,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,58
1248,FNCE,UD,4305,002,LSA,9117,Global Financial Management,36,2:30,55,P,BUSN,127,041400004,0414,School of Business,BUSN,127,BUSN 127,BUSN 127,STORRS,,CSRM,60,03:30:00 PM,04:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
1248,FNCE,UD,4305,003,LSA,9118,Global Financial Management,54,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,54
1248,FNCE,UD,4306,001,LSA,9119,Financial Services,18,2:30,40,P,BUSN,227,041400013,0414,School of Business,BUSN,227,BUSN 227,BUSN 227,STORRS,,CSRM,43,09:30:00 AM,10:45:00 AM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
1248,FNCE,UD,4307,001,LSA,9187,Financial Modeling,30,2:30,40,P,BUSN,227,041400013,0414,School of Business,BUSN,227,BUSN 227,BUSN 227,STORRS,,CSRM,43,09:30:00 AM,10:45:00 AM,NNYNYNN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1248,FNCE,UD,4308,001,LSA,9188,Intro to Algorithmic Trading,23,2:30,40,P,BUSN,203,041400006,0414,School of Business,BUSN,203,BUSN 203,BUSN 203,STORRS,,CSRM,44,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,23
1248,FNCE,UD,4430,001,LSA,9173,Mergers and Acquisitions,52,2:30,55,P,BUSN,211,041400008,0414,School of Business,BUSN,211,BUSN 211,BUSN 211,STORRS,,CSRM,60,11:00:00 AM,12:15:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
1248,FNCE,UD,4895,002,LSA,9132,Special Topics,20,3:00,30,P,BUSN,226,041400012,0414,School of Business,BUSN,226,BUSN 226,BUSN 226,STORRS,,CSRM,42,09:00:00 AM,12:00:00 PM,NNNNNYN,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20
1248,FNCE,UD,4895,003,LSA,9133,Special Topics,25,3:00,30,P,BUSN,226,041400012,0414,School of Business,BUSN,226,BUSN 226,BUSN 226,STORRS,,CSRM,42,12:30:00 PM,03:30:00 PM,NNNNNYN,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
1248,FNCE,UD,4895,004,LSA,9393,Special Topics,7,2:30,2,P,BUSN,332,041400017,0414,School of Business,BUSN,332,BUSN 332,BUSN 332,STORRS,MANAGEMENT,CONF,14,09:30:00 AM,10:45:00 AM,NNNYNYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1248,FNCE,GD,5101,820,LSA,1018,Financial Management,12,3:00,45,P,DWTN,134,300400010,3004,Downtown Stamford,DWTN,134,DWTN 134,DWTN 134,STAMFORD,,CSRM,42,06:00:00 PM,09:00:00 PM,NNNNYNN,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
1248,FNCE,GD,5310,811,LSA,1130,Intro to U.S. Capital Markets,21,3:00,40,P,DWTN,133,300400009,3004,Downtown Stamford,DWTN,133,DWTN 133,DWTN 133,STAMFORD,,CSRM,48,07:00:00 PM,10:00:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
1248,FNCE,GD,5312,811,LSA,1128,Financial Institutions,31,3:00,40,P,DWTN,131,300400007,3004,Downtown Stamford,DWTN,131,DWTN 131,DWTN 131,STAMFORD,,CSRM,42,07:00:00 PM,10:00:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,31
1248,FNCE,GD,5313,811,LSA,1129,Financial Risk Modeling I,28,3:00,40,P,DWTN,3117,300400058,3004,Downtown Stamford,DWTN,3117,DWTN 3117,DWTN 3117,STAMFORD,,CSRM,44,07:00:00 PM,10:00:00 PM,NNYNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,FNCE,GD,5333,730,LSA,1126,Adv. Issues & Apps. in Risk II,13,3:00,42,HB,GBLC,501,732400017,7324,Graduate Business Learning Ctr,GBLC,501,GBLC 501,GBLC 501,HARTMBA,,CSRM,46,06:00:00 PM,09:00:00 PM,NYNNNNN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
1248,FNCE,GD,5333,811,LSA,1127,Adv. Issues & Apps. in Risk II,29,3:00,40,HB,DWTN,132,300400008,3004,Downtown Stamford,DWTN,132,DWTN 132,DWTN 132,STAMFORD,,CSRM,42,06:00:00 PM,09:00:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
1248,FNCE,GD,5341,730,LSA,1124,Financial Risk Mgmt III,17,3:00,42,P,GBLC,604,732400030,7324,Graduate Business Learning Ctr,GBLC,604,GBLC 604,GBLC 604,HARTMBA,,CSRM,42,06:00:00 PM,09:00:00 PM,NNYNNNN,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
1248,FNCE,GD,5341,811,LSA,1125,Financial Risk Mgmt III,28,3:00,40,P,SWB,B,300500002,3005,UConn Stamford Residence Hall,SWB,B,SWB B,SWB B,STAMFORD,,CSRM,70,07:00:00 PM,10:00:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,FNCE,GD,5710,850,LSA,1111,Intro to Financial Models,9,3:00,40,P,DWTN,135,300400011,3004,Downtown Stamford,DWTN,135,DWTN 135,DWTN 135,STAMFORD,,CSRM,45,06:15:00 PM,09:15:00 PM,NNYNNNN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,9
1248,FNCE,GD,6200,001,SEM,9138,Investigation of Spec Topics,4,3:00,15,P,BUSN,215,041400010,0414,School of Business,BUSN,215,BUSN 215,BUSN 215,STORRS,,CSRM,43,02:00:00 PM,05:00:00 PM,NNNNNYN,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1248,FNCE,GD,6201,001,LSA,9140,Intro to Fin Theory & Evidence,6,3:00,14,P,BUSN,463,041400019,0414,School of Business,BUSN,463,BUSN 463,BUSN 463,STORRS,FINANCE,CONF,14,02:00:00 PM,05:00:00 PM,NNNNYNN,,,,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1248,FNCE,GD,6203,001,LSA,9139,Theory of Fin Mkts & Valuation,2,3:00,14,P,BUSN,463,041400019,0414,School of Business,BUSN,463,BUSN 463,BUSN 463,STORRS,FINANCE,CONF,14,02:00:00 PM,05:00:00 PM,NNYNNNN,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1248,FREN,LD,1101,001,LSA,5738,Elementary French I,16,2:30,20,HB,SHH,441,048600029,0486,Susan V. Herbst Hall,SHH,441,SHH 441,SHH 441,STORRS,,CSRM,20,10:10:00 AM,11:00:00 AM,NYNYNYN,,,,,,,,,1,,,,,,1,,1,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,1,,2,,,,,,,2,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,16
1248,FREN,LD,1101,002,LSA,5739,Elementary French I,19,2:30,20,HB,SHH,441,048600029,0486,Susan V. Herbst Hall,SHH,441,SHH 441,SHH 441,STORRS,,CSRM,20,11:15:00 AM,12:05:00 PM,NYNYNYN,,,,,,1,,2,,1,,,,1,,,,,,,,,,,2,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,1,,3,,,,,,,,,,19
1248,FREN,LD,1101,003,LSA,5740,Elementary French I,18,2:30,20,HB,SHH,441,048600029,0486,Susan V. Herbst Hall,SHH,441,SHH 441,SHH 441,STORRS,,CSRM,20,12:20:00 PM,01:10:00 PM,NYNYNYN,,1,,,1,1,,,,3,1,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,2,1,,,,,,,1,,,,,,,,,,18
1248,FREN,LD,1101,004,LSA,5741,Elementary French I,19,2:30,20,HB,HBL,2153,036400001,0364,Homer Babbidge Library,HBL,2153,HBL 2153,HBL 2153,STORRS,,CSRM,30,12:30:00 PM,01:45:00 PM,NNYNYNN,,1,,,,1,,,,1,,,,,,,,2,,,,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,4,,,,,,,,,,,1,,,,,1,,1,,,,,,1,,,,19
1248,FREN,LD,1101,801,LSA,3062,Elementary French I,24,3:30,24,P,DWTN,216,300400021,3004,Downtown Stamford,DWTN,216,DWTN 216,DWTN 216,STAMFORD,,CSRM,35,03:35:00 PM,05:20:00 PM,NNYNYNN,1,,,,1,,,,,1,,,,,,,1,2,,1,,,,,,,,,,2,2,,,1,1,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,2,,1,,,,,4,,,,,,,,,,24
1248,FREN,LD,1102,001,LSA,5742,Elementary French II,19,2:30,20,HB,SHH,340,048600025,0486,Susan V. Herbst Hall,SHH,340,SHH 340,SHH 340,STORRS,,CSRM,20,12:20:00 PM,01:10:00 PM,NYNYNYN,,,,,,1,,,,2,,,,,2,,,1,,,,,,1,,,,1,,,,2,,,,,,,,,,,,,,1,,,,,,,,,2,1,,,,,1,,,,,,,,,,,,,,,3,,,,,1,,,,,19
1248,FREN,LD,1103,001,LSA,5743,Intermediate French I,18,2:30,20,HB,SHH,340,048600025,0486,Susan V. Herbst Hall,SHH,340,SHH 340,SHH 340,STORRS,,CSRM,20,11:15:00 AM,12:05:00 PM,NYNYNYN,,,,1,,,,,,2,,,,1,,,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,3,,,,,1,,,1,,18
1248,FREN,LD,1103,002,LSA,5744,Intermediate French I,16,2:30,20,HB,SHH,441,048600029,0486,Susan V. Herbst Hall,SHH,441,SHH 441,SHH 441,STORRS,,CSRM,20,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,1,,1,,,1,,,,1,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,1,,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,16
1248,FREN,LD,1103,801,LSA,3063,Intermediate French I,13,3:30,24,P,DWTN,216,300400021,3004,Downtown Stamford,DWTN,216,DWTN 216,DWTN 216,STAMFORD,,CSRM,35,05:30:00 PM,07:15:00 PM,NNYNYNN,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,4,,,,,1,,,,,13
1248,FREN,LD,1104,001,LSA,5745,Intermediate French II,9,2:30,20,HB,SHH,268,048600019,0486,Susan V. Herbst Hall,SHH,268,SHH 268,SHH 268,STORRS,,CSRM,25,12:20:00 PM,01:10:00 PM,NYNYNYN,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,9
1248,FREN,LD,1169,001,LSA,5746,France&Franco Wrld 1850 Today,40,2:30,40,P,SHH,111,048600009,0486,Susan V. Herbst Hall,SHH,111,SHH 111,SHH 111,STORRS,,CSRM,40,10:10:00 AM,11:00:00 AM,NYNYNYN,,,,,2,,,,,1,1,1,,,,,2,1,,,,,,,3,,,,,1,4,,,1,,,,,,,1,,,,1,,1,,,1,1,1,,,,,,10,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,40
1248,FREN,LD,1171,001,LEC,5747,French Cinema,20,2:45,20,P,SHH,101,048600001,0486,Susan V. Herbst Hall,SHH,101,SHH 101,SHH 101,STORRS,,CSRM,200,06:25:00 PM,09:10:00 PM,NYNNNNN,,,,,1,1,,,,1,,,1,,,,,3,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,1,3,1,,,,,,,,2,,,,,1,1,,,,,,,,,,,,,,,,,20
1248,FREN,LD,1171,001D,DIS,5748,French Cinema,20,0:50,20,P,SHH,267,048600018,0486,Susan V. Herbst Hall,SHH,267,SHH 267,SHH 267,STORRS,,CSRM,25,05:30:00 PM,06:20:00 PM,NYNNNNN,,,,,1,1,,,,1,,,1,,,,,3,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,1,3,1,,,,,,,,2,,,,,1,1,,,,,,,,,,,,,,,,,20
1248,FREN,LD,1171,002,LSA,5749,French Cinema,178,2:45,180,P,SHH,101,048600001,0486,Susan V. Herbst Hall,SHH,101,SHH 101,SHH 101,STORRS,,CSRM,200,06:25:00 PM,09:10:00 PM,NYNNNNN,,2,,,5,4,,2,3,17,1,,,2,,2,9,8,,4,,,3,,14,,,1,,3,11,3,2,2,1,,,,,,1,2,,,1,2,1,,,,,15,2,7,,,,1,1,,1,,4,,,1,12,,6,,1,,,,1,10,,1,,,2,1,3,3,,178
1248,FREN,LD,1177,001,LSA,5870,Witches and Wizards in France,189,3:15,200,P,SHH,101,048600001,0486,Susan V. Herbst Hall,SHH,101,SHH 101,SHH 101,STORRS,,CSRM,200,06:30:00 PM,09:45:00 PM,NNYNNNN,3,1,,2,6,18,2,4,2,7,3,,3,4,9,1,5,13,1,4,1,1,,1,5,,,,,2,13,3,,2,2,,,,,,2,2,,,,,1,2,,1,1,3,4,6,,,1,4,,,,2,8,,,,2,2,4,,,,,1,3,15,,3,,,1,2,,1,,189
1248,FREN,UD,3101,001,LSA,5922,French for Engineering I,4,0:50,15,P,SHH,340,048600025,0486,Susan V. Herbst Hall,SHH,340,SHH 340,SHH 340,STORRS,,CSRM,20,06:00:00 PM,06:50:00 PM,NYNNNNN,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1248,FREN,UD,3103,001,LSA,5923,French for Engineering III,2,0:50,15,P,SHH,268,048600019,0486,Susan V. Herbst Hall,SHH,268,SHH 268,SHH 268,STORRS,,CSRM,25,05:00:00 PM,05:50:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1248,FREN,UD,3210,001,LSA,5751,French Art and Civilization,14,2:30,25,P,SHH,201,048600012,0486,Susan V. Herbst Hall,SHH,201,SHH 201,SHH 201,STORRS,,CSRM,25,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,13
1248,FREN,UD,3221,001,LSA,12087,Classics of French Literature,8,2:30,20,P,STRS,117,000100005,0001,Augustus Storrs Hall,STRS,117,STRS 117,STRS 117,STORRS,,CSRM,25,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,8
1248,FREN,UD,3235,001,LSA,5753,French Modernity,9,2:30,30,HB,MONT,226,023600009,0236,Henry R. Monteith Building,MONT,226,MONT 226,MONT 226,STORRS,,CSRM,49,12:30:00 PM,01:45:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,9
1248,FREN,UD,3257,001,LSA,5754,French Phonetics,10,2:30,20,P,CHM,T213,040900017,0409,Chemistry Building,CHM,T213,CHM T213,CHM T213,STORRS,,CSRM,27,11:15:00 AM,12:05:00 PM,NYNYNYN,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,10
1248,FREN,UD,3268W,001,LSA,5874,Grammar and Composition,11,2:30,19,P,SHH,340,048600025,0486,Susan V. Herbst Hall,SHH,340,SHH 340,SHH 340,STORRS,,CSRM,20,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,3,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,11
1248,FREN,UD,3270W,001,LSA,5755,French Lit & Civil in Engl,16,2:30,19,P,SHH,269,048600020,0486,Susan V. Herbst Hall,SHH,269,SHH 269,SHH 269,STORRS,,CSRM,25,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,1,1,,1,,3,,1,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,1,,,,16
1248,FREN,UD,3270W,002,LSA,5756,French Lit & Civil in Engl,14,2:30,19,P,SHH,268,048600019,0486,Susan V. Herbst Hall,SHH,268,SHH 268,SHH 268,STORRS,,CSRM,25,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,1,,,,,,,1,,,,2,,,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,14
