Subject_Code,Subject_Course,CLASS_DESCR,building,building_code,Room,Term_Code,TERM,Catalog_Number,Section,class_duration_weekly,Duration_minutes,Division,Component_Code,Class_NBR,Day10_Enroll,WSCH_Max,Enrl_Cap,Capacity,Room_Description,ACES,AGNROther,AcademicServices,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AmericanStudies,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,ComputerScienceEng,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,EnvironmentalStudi,Exploratory,Finance,Geography,GlobalAffairs,History,HumanDevelopmentFa,Individualized,Interdisciplinary,Journalism,Kinesiology,LatinoLatinAmerica,Linguistics,LiteraturesCulture,Management,MarineSciences,Marketing,MaterialsScienceEn,Mathematics,MechanicalEngineer,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,No_Department,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,RoboticsEngineerin,SocialWork,Sociology,SpeechLanguageHear,Statistics,UConnHealthOther,UrbanCommunityStud,WomenGenderSexuali,Sum_Enrollment,Bldg_Description
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,113L,3:00,180,LD,LAB,4502,16,48,16,16,Class Laboratory,,,,,,,,,,,,,,2,,,,1,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,112L,3:00,180,LD,LAB,4200,16,48,16,16,Class Laboratory,,,,,,,,,,,,,,1,,1,2,1,,,5,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,111L,3:00,180,LD,LAB,4501,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,,3,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,1,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,018L,3:00,180,LD,LAB,3260,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,2,,,,1,1,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,019L,3:00,180,LD,LAB,3261,16,48,16,16,Class Laboratory,,,,,,,,,,,,,4,1,,,1,,,,4,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,017L,3:00,180,LD,LAB,3259,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,020L,3:00,180,LD,LAB,3262,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,1,5,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,015L,3:00,180,LD,LAB,3257,16,48,16,16,Class Laboratory,,,,,,,,,,,,,5,,,,,1,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,014L,3:00,180,LD,LAB,3256,16,48,16,16,Class Laboratory,,,,,,,3,,,,,,1,1,,,,1,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,012L,3:00,180,LD,LAB,3254,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,011L,3:00,180,LD,LAB,3253,16,48,16,16,Class Laboratory,,1,,,,,4,,1,,,1,5,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,117L,3:00,180,LD,LAB,4581,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,3,,,,1,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,2,,1,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,016L,3:00,180,LD,LAB,3258,16,48,16,16,Class Laboratory,,,,,,,,,,,,,3,,,,,,,,1,,,,,1,,,,,,1,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,013L,3:00,180,LD,LAB,3255,16,48,16,16,Class Laboratory,,,,,,,,,,,,,1,1,,,,1,1,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,129L,3:00,180,LD,LAB,12549,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,,3,,,,,,,2,,,1,,1,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,128L,3:00,180,LD,LAB,9690,16,48,16,16,Class Laboratory,,,,,,,,,,,,,2,,,2,,2,,,4,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,127L,3:00,180,LD,LAB,4582,16,48,16,16,Class Laboratory,,,,,,,2,,,,,,,3,,,,3,,,2,,,,,,,,,,,,,,,2,,,,,,,,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,126L,3:00,180,LD,LAB,9689,15,48,16,16,Class Laboratory,,,,,,,2,,,,,,1,,,,,2,1,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,125L,3:00,180,LD,LAB,4506,16,48,16,16,Class Laboratory,,1,,,,,,,1,,,,6,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,124L,3:00,180,LD,LAB,4497,15,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,,,,,,1,,3,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,123L,3:00,180,LD,LAB,4505,16,48,16,16,Class Laboratory,,,,,,,,,,,,,3,3,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,1,2,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,122L,3:00,180,LD,LAB,4496,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,,2,,,,2,,,2,,,,,,,,1,,,1,,,,2,,,,,,,,,1,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,121L,3:00,180,LD,LAB,4504,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,030L,3:00,180,LD,LAB,3272,16,48,16,16,Class Laboratory,,,,,,,5,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,028L,3:00,180,LD,LAB,3270,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,2,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,1,,,,2,,,,1,,,,,,,,,,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,021L,3:00,180,LD,LAB,3263,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,6,,,,,,,,,,,,,,1,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,026L,3:00,180,LD,LAB,3268,16,48,16,16,Class Laboratory,,,,,,,,,,,,,1,2,,1,2,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,025L,3:00,180,LD,LAB,3267,16,48,16,16,Class Laboratory,,,,,,,,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,023L,3:00,180,LD,LAB,3265,16,48,16,16,Class Laboratory,,1,,,,,,,,,,,4,3,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,022L,3:00,180,LD,LAB,3264,16,48,16,16,Class Laboratory,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,4,,,,1,,,,,,,,,1,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,027L,3:00,180,LD,LAB,3269,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,6,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T110,1238,Fall 2023,1127Q,024L,3:00,180,LD,LAB,3266,16,48,16,16,Class Laboratory,,,,,,,,,,,,,1,1,,1,,,,,5,,,,,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,131L,3:00,180,LD,LAB,4507,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,039L,3:00,180,LD,LAB,3277,16,48,16,16,Class Laboratory,,1,,,,,,,,,,,4,,,,,1,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,038L,3:00,180,LD,LAB,6175,15,48,16,16,Class Laboratory,,,,,,,,,,,,,3,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,035L,3:00,180,LD,LAB,3276,16,48,16,16,Class Laboratory,,,,,,,,,,,,,3,,,1,,2,,,4,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,034L,3:00,180,LD,LAB,6169,16,48,16,16,Class Laboratory,,,,,,,,,,,,,1,,,,2,1,,,2,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,031L,3:00,180,LD,LAB,3273,16,48,16,16,Class Laboratory,,,,,,,,,,,,,4,4,,,,3,,,3,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,139L,3:00,180,LD,LAB,7377,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,,2,,1,,,,,3,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,036L,3:00,180,LD,LAB,6173,16,48,16,16,Class Laboratory,,,,,,,,,,,,,5,2,,,,3,,,2,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,040L,3:00,180,LD,LAB,3278,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,2,1,,1,,1,,,3,,,,,,,1,,,,2,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,032L,3:00,180,LD,LAB,3274,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,1,,,1,,4,,,2,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,033L,3:00,180,LD,LAB,3275,16,48,16,16,Class Laboratory,,,,,,,,,,,,,4,1,,,,3,,,3,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,037L,3:00,180,LD,LAB,6174,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,5,7,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,138L,3:00,180,LD,LAB,6530,14,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,4,,,,,,,2,,,,,1,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,137L,3:00,180,LD,LAB,4583,16,48,16,16,Class Laboratory,,,,,,,2,,,,,,1,1,,,,2,,,4,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,136L,3:00,180,LD,LAB,6876,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,1,,,,,1,,,4,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,135L,3:00,180,LD,LAB,4678,16,48,16,16,Class Laboratory,,1,,,,,1,,3,,,,1,1,,,,3,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,134L,3:00,180,LD,LAB,6875,15,48,16,16,Class Laboratory,,,,,,,,,1,,,,2,1,,,,,,,2,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,133L,3:00,180,LD,LAB,4508,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T111,1238,Fall 2023,1127Q,132L,3:00,180,LD,LAB,6526,16,48,16,16,Class Laboratory,,,,,,,,,,,,1,2,1,,,,,,,2,,,,,1,,,,,,1,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,050L,3:00,180,LD,LAB,4494,16,48,16,16,Class Laboratory,,,,,,,,,,,,,4,1,,,,,1,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,049L,3:00,180,LD,LAB,4493,16,48,16,16,Class Laboratory,,,,,,,,,,,,,5,,,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,048L,3:00,180,LD,LAB,6170,16,48,16,16,Class Laboratory,,,,,,,,,2,,,,2,,,1,1,,,,4,,,,,1,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,047L,3:00,180,LD,LAB,6183,16,48,16,16,Class Laboratory,,1,,,,,,,,,,,3,,,,,1,,,2,,,,,,,,,,,1,,1,,3,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,046L,3:00,180,LD,LAB,6167,16,48,16,16,Class Laboratory,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,045L,3:00,180,LD,LAB,4199,16,48,16,16,Class Laboratory,,,,,,,,,,,,,5,2,,1,1,,,,2,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,044L,3:00,180,LD,LAB,4996,16,48,16,16,Class Laboratory,,,,,,,,,,,,,,1,,,2,1,,1,3,,,,,1,,,,,,4,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,043L,3:00,180,LD,LAB,4492,16,48,16,16,Class Laboratory,,,,,,,,,,,,,2,1,,,,2,,,2,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,042L,3:00,180,LD,LAB,3279,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,,,,,1,,,2,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,2,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,041L,3:00,180,LD,LAB,4197,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,5,1,,1,,1,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,149L,3:00,180,LD,LAB,13673,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,2,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,148L,3:00,180,LD,LAB,13672,15,48,16,16,Class Laboratory,,,,,,,,,,,,,4,,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,3,,,,1,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,147L,3:00,180,LD,LAB,6371,15,48,16,16,Class Laboratory,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,146L,3:00,180,LD,LAB,13671,15,48,16,16,Class Laboratory,,,,,,,1,,,,,,1,,,,,,,,4,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,145L,3:00,180,LD,LAB,4998,16,48,16,16,Class Laboratory,,,,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,1,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,144L,3:00,180,LD,LAB,13670,14,48,16,16,Class Laboratory,,1,,,,,,,,,,,4,,,,,,2,,1,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,14,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T208,1238,Fall 2023,1127Q,143L,3:00,180,LD,LAB,4997,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,3,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
